video_id,start,duration,text
ru44DngJYoA,4854.719,5.281,No. No. But they had us film ourselves
ru44DngJYoA,4857.44,4.08,and it was really interesting to me. I
ru44DngJYoA,4860.0,3.52,believed at that point that I was I was
ru44DngJYoA,4861.52,3.36,I was I wouldn't say I was a seasoned
ru44DngJYoA,4863.52,3.44,speaker but I was a very experienced
ru44DngJYoA,4864.88,4.48,speaker because even as a monk I gave
ru44DngJYoA,4866.96,4.88,you know three-hour lectures
ru44DngJYoA,4869.36,4.4,every day and so there was a lot of
ru44DngJYoA,4871.84,4.56,speaking involved in teaching from
ru44DngJYoA,4873.76,5.12,scripture and wisdom and uh the
ru44DngJYoA,4876.4,4.24,literatures that we had but it was
ru44DngJYoA,4878.88,5.76,really interesting I as a monk I would
ru44DngJYoA,4880.64,6.88,sit and speak like you'd sit on a a low
ru44DngJYoA,4884.64,4.0,it's called a vasasan in the Indian
ru44DngJYoA,4887.52,3.6,language I don't know what it would be
ru44DngJYoA,4888.64,3.92,described as I It's a very low bench
ru44DngJYoA,4891.12,2.8,like you may have seen it in movies or
ru44DngJYoA,4892.56,3.2,whatever it may be. It's just very very
ru44DngJYoA,4893.92,3.279,low and it's it's a small seat and so
ru44DngJYoA,4895.76,3.04,you're sitting cross-legged lotus
ru44DngJYoA,4897.199,3.601,position and your hands are usually in
ru44DngJYoA,4898.8,4.32,there and you may use some hand gestures
ru44DngJYoA,4900.8,4.72,but generally they're rested and it's a
ru44DngJYoA,4903.12,3.599,smaller group. I would stand and talk if
ru44DngJYoA,4905.52,2.639,I was giving a talk to university
ru44DngJYoA,4906.719,3.281,students which I did while I was a monk
ru44DngJYoA,4908.159,3.841,as well and maybe there'd be a circle of
ru44DngJYoA,4910.0,3.28,people but then we videoed ourselves and
ru44DngJYoA,4912.0,2.96,it was really interesting. I found
ru44DngJYoA,4913.28,3.919,myself in that video just doing this the
ru44DngJYoA,4914.96,4.56,whole time. And then I watched that
ru44DngJYoA,4917.199,3.921,video back and I found that that's all I
ru44DngJYoA,4919.52,4.639,did with my hands at that time and it
ru44DngJYoA,4921.12,4.8,was so powerful to be able to see how
ru44DngJYoA,4924.159,3.121,you and it looked so cringe right it
ru44DngJYoA,4925.92,3.12,just but it was like every time I made a
ru44DngJYoA,4927.28,3.6,point I'd do this and then I'd come back
ru44DngJYoA,4929.04,3.679,to here and that's a very like you know
ru44DngJYoA,4930.88,3.839,as as a monk our palms would naturally
ru44DngJYoA,4932.719,4.881,be rested meditation whatever and it was
ru44DngJYoA,4934.719,5.361,so interesting how I'd taken that habit
ru44DngJYoA,4937.6,4.079,into my work life. All right. Right. And
ru44DngJYoA,4940.08,3.68,and I was giving a corporate talk at the
ru44DngJYoA,4941.679,3.601,time and but what I'm saying is I'm re
ru44DngJYoA,4943.76,3.919,reiterating the point of needing to film
ru44DngJYoA,4945.28,4.08,yourself speaking like I I stand by it
ru44DngJYoA,4947.679,3.441,fully and I think you're spot on making
ru44DngJYoA,4949.36,3.2,people do it. It's so cool to geek out
ru44DngJYoA,4951.12,3.92,on this because you've had so much
ru44DngJYoA,4952.56,4.639,training in this arena right now. Even
ru44DngJYoA,4955.04,5.119,"as you listen to this to the listener,"
ru44DngJYoA,4957.199,5.761,you already know what great
ru44DngJYoA,4960.159,4.801,communication looks like because you've
ru44DngJYoA,4962.96,5.36,been to a conference and a speaker walks
ru44DngJYoA,4964.96,4.56,out on stage. within 10 seconds you now
ru44DngJYoA,4968.32,3.28,make a decision whether you're listening
ru44DngJYoA,4969.52,3.44,or you're not 100% and you make a big
ru44DngJYoA,4971.6,3.52,decision whether you you're going to go
ru44DngJYoA,4972.96,4.96,to your now social media feed or not
ru44DngJYoA,4975.12,4.559,right so there are certain cues that you
ru44DngJYoA,4977.92,3.68,recognize as being cues that are
ru44DngJYoA,4979.679,3.281,engaging oh the way they're using their
ru44DngJYoA,4981.6,3.599,voice I'm in the way they're using their
ru44DngJYoA,4982.96,3.84,body language oh I'm in right so you
ru44DngJYoA,4985.199,3.601,already have all of that information on
ru44DngJYoA,4986.8,4.839,in your mind but here's where it gets
ru44DngJYoA,4988.8,6.879,interesting you've never applied any of
ru44DngJYoA,4991.639,5.481,those ideas in your head to yourself so
ru44DngJYoA,4995.679,3.881,you'll shocked because again when you
ru44DngJYoA,4997.12,6.72,all of a sudden watch yourself you go oh
ru44DngJYoA,4999.56,5.88,no I come across like Barry oh no sorry
ru44DngJYoA,5003.84,2.879,to the Barry's out there just picked a
ru44DngJYoA,5005.44,3.68,random name but again they go oh no I
ru44DngJYoA,5006.719,3.761,come across like Barry oh but that's
ru44DngJYoA,5009.12,3.2,because again you've been avoiding this
ru44DngJYoA,5010.48,3.12,your entire life and the reason why I
ru44DngJYoA,5012.32,2.48,wanted to bring it up again I'm so glad
ru44DngJYoA,5013.6,2.96,you brought it up again is because if
ru44DngJYoA,5014.8,4.16,there's one thing you do if you listen
ru44DngJYoA,5016.56,4.48,to this episode is record a video of
ru44DngJYoA,5018.96,3.92,yourself and and you'll thank Jay and I
ru44DngJYoA,5021.04,4.159,later because you will see things that
ru44DngJYoA,5022.88,3.759,you didn't realize you know you have so
ru44DngJYoA,5025.199,2.561,much beautiful knowledge already in your
ru44DngJYoA,5026.639,3.6,mind about what makes a great
ru44DngJYoA,5027.76,3.76,communicator because why are you drawn
ru44DngJYoA,5030.239,2.801,to a certain YouTube video and a certain
ru44DngJYoA,5031.52,3.199,creator? You've already have these
ru44DngJYoA,5033.04,4.32,internal references in your mind of what
ru44DngJYoA,5034.719,4.721,great communication is for you. Yes. And
ru44DngJYoA,5037.36,3.92,all of a sudden now you get to apply the
ru44DngJYoA,5039.44,4.56,same list of things to yourself. Do you
ru44DngJYoA,5041.28,4.56,know how cool that is? That is so cool.
ru44DngJYoA,5044.0,3.04,And and and which brings me to my next
ru44DngJYoA,5045.84,4.16,"point where my students ask me, they go,"
ru44DngJYoA,5047.04,5.679,"""Well, well then how do I become myself"
ru44DngJYoA,5050.0,4.0,though? How do I find my because I
ru44DngJYoA,5052.719,2.641,always talk about this present version
ru44DngJYoA,5054.0,2.88,of you and you're way too attached to
ru44DngJYoA,5055.36,3.279,it. Let go of the present version of
ru44DngJYoA,5056.88,2.96,you. Give the future version of you a
ru44DngJYoA,5058.639,2.801,"chance. And they go, well, how do we"
ru44DngJYoA,5059.84,3.28,"make that transition? Well, I say, look,"
ru44DngJYoA,5061.44,3.04,"first of all, just record yourself. But"
ru44DngJYoA,5063.12,3.76,"then after that, as you begin this"
ru44DngJYoA,5064.48,3.92,"journey, I I view the the journey of"
ru44DngJYoA,5066.88,3.2,being a great communicator like the
ru44DngJYoA,5068.4,2.96,"journey of becoming a great chef. So,"
ru44DngJYoA,5070.08,2.8,how would you become a great chef? You
ru44DngJYoA,5071.36,2.96,you you would go out and you would look
ru44DngJYoA,5072.88,2.96,for a great chef and you would look for
ru44DngJYoA,5074.32,3.359,one of the recipes. You buy the recipe
ru44DngJYoA,5075.84,3.359,"book and then you would copy the recipe,"
ru44DngJYoA,5077.679,3.121,"right? And then at the beginning, you"
ru44DngJYoA,5079.199,2.881,copy the recipe almost exactly and then
ru44DngJYoA,5080.8,2.96,you start cooking it and you eat it and
ru44DngJYoA,5082.08,2.96,"you go, ""I didn't think that's what the"
ru44DngJYoA,5083.76,2.959,"chef was intending."" So you copy a"
ru44DngJYoA,5085.04,3.04,"little closer and you go, ""Oh, I did the"
ru44DngJYoA,5086.719,3.52,"method wrong."" And then as you copy"
ru44DngJYoA,5088.08,4.079,"closer, you go, ""Oh, wow. That tastes"
ru44DngJYoA,5090.239,3.041,"amazing."" And then as you cook it a few"
ru44DngJYoA,5092.159,2.161,"more times, you gain the confidence now"
ru44DngJYoA,5093.28,3.12,"to go, ""You know what? I'm going to add"
ru44DngJYoA,5094.32,3.359,a little more chili. I got to say that
ru44DngJYoA,5096.4,2.56,"the chef didn't put enough chili."" You"
ru44DngJYoA,5097.679,2.48,put a bit more chili. You put a little
ru44DngJYoA,5098.96,3.36,lemon. You put a little bit of more
ru44DngJYoA,5100.159,4.161,"garlic, onion, everything. And now you"
ru44DngJYoA,5102.32,3.52,make it your own. Same thing with
ru44DngJYoA,5104.32,3.6,communication skills. Yes. If you want
ru44DngJYoA,5105.84,5.52,"to get some inspiration, go look up your"
ru44DngJYoA,5107.92,4.96,top five communicators. Yeah. And then
ru44DngJYoA,5111.36,3.279,"sit down, watch a video, break it down."
ru44DngJYoA,5112.88,5.92,What are they doing that you love so
ru44DngJYoA,5114.639,7.04,much? Try those behaviors on. Now you
ru44DngJYoA,5118.8,4.64,have an ocean of different behaviors to
ru44DngJYoA,5121.679,3.681,play with. Yeah. And you'll try some of
ru44DngJYoA,5123.44,4.719,"them on, you go, that's not me. Like"
ru44DngJYoA,5125.36,5.68,same with me. I I when I first started
ru44DngJYoA,5128.159,4.161,"speaking on stage, I admired Anthony"
ru44DngJYoA,5131.04,2.72,"Robbins so much. I was like, wow. Cuz I"
ru44DngJYoA,5132.32,3.2,read his books. It changed my life. And
ru44DngJYoA,5133.76,3.52,"I was like, I'm going to try to be like"
ru44DngJYoA,5135.52,4.719,Anthony Robbins. And I jumped up and I
ru44DngJYoA,5137.28,5.04,did it. And it felt so wrong because I
ru44DngJYoA,5140.239,4.48,"was like, this is not me. But that was"
ru44DngJYoA,5142.32,4.56,okay. I had to have done that to know it
ru44DngJYoA,5144.719,4.321,wasn't for me. I had to have eaten that
ru44DngJYoA,5146.88,3.839,dish to know I didn't like the flavor.
ru44DngJYoA,5149.04,3.04,But too many of us judge it before we
ru44DngJYoA,5150.719,3.601,try it. Absolutely. I'm not even going
ru44DngJYoA,5152.08,3.52,to try that dish. No. Try it. Yeah.
ru44DngJYoA,5154.32,3.44,Because that's how I discovered some of
ru44DngJYoA,5155.6,4.24,my favorite dishes in my life was I I
ru44DngJYoA,5157.76,4.56,resisted it. I tried it. Loved it. Loved
ru44DngJYoA,5159.84,4.56,"it after that. Right. So again, start"
ru44DngJYoA,5162.32,3.919,looking up a list of five communicators
ru44DngJYoA,5164.4,3.04,that you love and then just pick a few
ru44DngJYoA,5166.239,4.561,different things from them and try it
ru44DngJYoA,5167.44,4.56,on. It's all right. We share one of our
ru44DngJYoA,5170.8,3.52,"favorite communicators, which is a bit"
ru44DngJYoA,5172.0,3.679,more obscure that most people may not be
ru44DngJYoA,5174.32,3.2,aware of or may not see him as a
ru44DngJYoA,5175.679,4.48,communicator. It's Darren Brown. I think
ru44DngJYoA,5177.52,4.8,Darren is absolutely Darren is my
ru44DngJYoA,5180.159,4.321,favorite person on stage to watch.
ru44DngJYoA,5182.32,3.44,"Showmanship. Yeah, showmanship is a"
ru44DngJYoA,5184.48,3.199,magician's fancy word for communication
ru44DngJYoA,5185.76,3.76,"skills, right? Unbelievable."
ru44DngJYoA,5187.679,4.161,Unbelievable. Showmanship. Unbelievable.
ru44DngJYoA,5189.52,3.92,Everything from the humor to the pacing
ru44DngJYoA,5191.84,4.56,"to the body language to when to sit,"
ru44DngJYoA,5193.44,5.04,when to stand. Stage craft mastery.
ru44DngJYoA,5196.4,3.6,Yeah. Yeah. Yeah. It makes you want to
ru44DngJYoA,5198.48,4.0,give up magic when you see someone like
ru44DngJYoA,5200.0,4.719,"that cuz you go, ""He's too good. He's"
ru44DngJYoA,5202.48,4.88,"too good."" For sure. For sure. And I I"
ru44DngJYoA,5204.719,4.641,remember doing a trip to the UK. My wife
ru44DngJYoA,5207.36,4.64,My wife likes Darren Brown. Not she
ru44DngJYoA,5209.36,6.24,doesn't love Darren Brown like me. Same
ru44DngJYoA,5212.0,6.159,same. We followed him to three cities.
ru44DngJYoA,5215.6,4.4,Wow. To watch the same show. So that's
ru44DngJYoA,5218.159,3.04,why my wife couldn't stand it anymore by
ru44DngJYoA,5220.0,3.52,the end of it. But I watched the same
ru44DngJYoA,5221.199,4.401,show three times. I loved it even more
ru44DngJYoA,5223.52,3.679,the third time.
ru44DngJYoA,5225.6,4.24,"What you talked about before, his"
ru44DngJYoA,5227.199,5.921,ability to execute what they call plan
ru44DngJYoA,5229.84,5.44,spontaneity is unbelievable.
ru44DngJYoA,5233.12,3.84,That is such a skill. Like your comedian
ru44DngJYoA,5235.28,3.439,friend. Yes. Even though it happens
ru44DngJYoA,5236.96,4.4,"nearly every night, people think it's"
ru44DngJYoA,5238.719,4.161,random. Yes. But it happens every night.
ru44DngJYoA,5241.36,3.279,Plan spontaneity. He made it look
ru44DngJYoA,5242.88,3.52,spontaneous every single time. And I
ru44DngJYoA,5244.639,3.361,appreciated every moment of that. Yeah.
ru44DngJYoA,5246.4,3.12,"I was like, ""How did you make that look"
ru44DngJYoA,5248.0,3.679,even more fresh than the first two
ru44DngJYoA,5249.52,4.0,"times?"" It's incredible. But that's what"
ru44DngJYoA,5251.679,3.601,it is. It's I love hearing that story
ru44DngJYoA,5253.52,3.199,that you went there three times even
ru44DngJYoA,5255.28,3.52,though you knew what trick it was going
ru44DngJYoA,5256.719,4.561,to do because that's what you're doing.
ru44DngJYoA,5258.8,4.48,You're studying the art of what worked.
ru44DngJYoA,5261.28,3.6,"And then the other speech that I love,"
ru44DngJYoA,5263.28,3.2,probably my favorite favorite favorite
ru44DngJYoA,5264.88,3.6,speech of all time that I've listened to
ru44DngJYoA,5266.48,3.759,the most at least is Steve Jobs's
ru44DngJYoA,5268.48,3.36,Stanford commencement speech. Oh wow.
ru44DngJYoA,5270.239,3.521,And it's a really interesting speech
ru44DngJYoA,5271.84,3.92,because there's no body gestures.
ru44DngJYoA,5273.76,4.24,There's no use of hands. There's
ru44DngJYoA,5275.76,4.959,nothing. It's potentially even
ru44DngJYoA,5278.0,5.199,monotonous. I think he speaks at the
ru44DngJYoA,5280.719,4.0,same volume pretty much the whole time.
ru44DngJYoA,5283.199,4.161,Yeah. But there's something just so
ru44DngJYoA,5284.719,4.321,profound. His voice is phenomenal. What?
ru44DngJYoA,5287.36,3.52,Talk to me through why that works. Why
ru44DngJYoA,5289.04,3.92,are so many people love that speech
ru44DngJYoA,5290.88,3.839,apart from it being Steve Jobs? Because
ru44DngJYoA,5292.96,2.8,"I I don't I don't like to be like, ""Oh,"
ru44DngJYoA,5294.719,2.721,it was a good speech because it was
ru44DngJYoA,5295.76,3.12,"Steve. Everyone loved it."" No, no, no."
ru44DngJYoA,5297.44,3.199,"There was still something. I mean, the"
ru44DngJYoA,5298.88,2.88,"content's insane, but again, think of"
ru44DngJYoA,5300.639,3.681,think of it from the perspective of
ru44DngJYoA,5301.76,6.32,music. Yeah. Right. There are times that
ru44DngJYoA,5304.32,7.359,lyrics can be so powerful Yeah. that the
ru44DngJYoA,5308.08,5.599,way you play that song is irrelevant
ru44DngJYoA,5311.679,4.641,because the lyrics of it speak to your
ru44DngJYoA,5313.679,5.04,heart. Yes. It's so strong that it
ru44DngJYoA,5316.32,4.319,"doesn't matter how you play, it hits"
ru44DngJYoA,5318.719,4.161,you. And that's where you can lean into
ru44DngJYoA,5320.639,4.801,the content. There is some content that
ru44DngJYoA,5322.88,5.52,is just so powerful that regardless of
ru44DngJYoA,5325.44,5.6,delivery it hits because of the profound
ru44DngJYoA,5328.4,4.96,nature that exists within the lyrics.
ru44DngJYoA,5331.04,5.88,And then I've seen pianists play
ru44DngJYoA,5333.36,5.76,"Twinkle, Twinkle, Little Star and I was"
ru44DngJYoA,5336.92,4.84,flabbergasted. One of the most basic
ru44DngJYoA,5339.12,5.28,songs you've ever heard. And the way
ru44DngJYoA,5341.76,5.04,they added chords to it and the rhythm
ru44DngJYoA,5344.4,4.64,and the way they re un I've never heard
ru44DngJYoA,5346.8,4.0,Twinkle style like that. So you can take
ru44DngJYoA,5349.04,4.24,something basic and use delivery to make
ru44DngJYoA,5350.8,4.879,it amazing or you could take something
ru44DngJYoA,5353.28,4.48,truly profound and have no delivery and
ru44DngJYoA,5355.679,4.04,is just as amazing. And that's the
ru44DngJYoA,5357.76,4.399,beauty of music. That's the beauty of
ru44DngJYoA,5359.719,4.041,poetry and art. And it's the beauty of
ru44DngJYoA,5362.159,3.601,"that, right? And and you just have to"
ru44DngJYoA,5363.76,4.08,determine for you with what you're
ru44DngJYoA,5365.76,4.64,currently doing. Does it have that level
ru44DngJYoA,5367.84,4.64,of profoundness? And can you keep that
ru44DngJYoA,5370.4,3.36,level of profoundness that consistently
ru44DngJYoA,5372.48,3.12,throughout this life where you can just
ru44DngJYoA,5373.76,4.0,"forget about delivery? And if you can,"
ru44DngJYoA,5375.6,3.68,"damn, good for you. That's amazing."
ru44DngJYoA,5377.76,2.72,"Steve Jobs. Yeah, Steve Jobs. That's"
ru44DngJYoA,5379.28,2.72,incredible. When everything you say is
ru44DngJYoA,5380.48,2.8,"that potent, then you don't have to"
ru44DngJYoA,5382.0,3.44,worry about your communication skills
ru44DngJYoA,5383.28,3.6,because one of one of the I'm sure you
ru44DngJYoA,5385.44,2.799,"get this. You get trolls, but I always"
ru44DngJYoA,5386.88,3.52,have trolls on my content where they're
ru44DngJYoA,5388.239,3.92,"like, ""Oh, yeah, but then what about"
ru44DngJYoA,5390.4,3.2,Elon Musk? He doesn't have to work. What
ru44DngJYoA,5392.159,3.281,"about his communication skills?"" And I"
ru44DngJYoA,5393.6,2.88,"always say, and I shouldn't ever respond"
ru44DngJYoA,5395.44,2.64,"to this, but sometimes I get a bit"
ru44DngJYoA,5396.48,4.159,"cheeky and I do. And I go, ""Listen,"
ru44DngJYoA,5398.08,4.88,"mate, if you're as smart and intelligent"
ru44DngJYoA,5400.639,3.841,"as Elon Musk, forget about communication"
ru44DngJYoA,5402.96,3.36,skills. Just get us to Musk. Make us a
ru44DngJYoA,5404.48,3.6,"multilanetary species, right? like"
ru44DngJYoA,5406.32,3.839,forget about it. Please please save the
ru44DngJYoA,5408.08,4.079,human race. But if you're a mere mortal
ru44DngJYoA,5410.159,3.921,"like me, then you probably should work"
ru44DngJYoA,5412.159,4.08,on this skill. But do you know what I
ru44DngJYoA,5414.08,3.52,"mean? Yeah. So again, and and sometimes"
ru44DngJYoA,5416.239,3.601,and sometimes you're right. Sometimes
ru44DngJYoA,5417.6,3.92,"when you have something that profound,"
ru44DngJYoA,5419.84,3.359,you also want to let go of some of the
ru44DngJYoA,5421.52,3.199,bells and whistles. I agree. Yeah. You
ru44DngJYoA,5423.199,3.281,want to let go of some of that. Yes.
ru44DngJYoA,5424.719,3.52,It's a delivery choice and a delivery
ru44DngJYoA,5426.48,4.159,style. Yeah. A good balance one that
ru44DngJYoA,5428.239,3.761,I've seen is Matthew McConnA's Oscar
ru44DngJYoA,5430.639,3.04,speech when he accepted for Dallas
ru44DngJYoA,5432.0,4.719,"Buyers Club. Yeah, it's like that"
ru44DngJYoA,5433.679,5.04,perfect balance between I mean he's got
ru44DngJYoA,5436.719,5.201,"an amazing voice, phenomenal and"
ru44DngJYoA,5438.719,5.361,communicator and at the same time the
ru44DngJYoA,5441.92,4.88,content so profound and so you see a
ru44DngJYoA,5444.08,4.159,great marriage of the two in that one
ru44DngJYoA,5446.8,4.32,"where there's showmanship, there's"
ru44DngJYoA,5448.239,4.48,performance and there's potency. Yeah.
ru44DngJYoA,5451.12,3.44,And and you're right. I I agree with
ru44DngJYoA,5452.719,3.601,you. I I only brought up the Steve Jobs
ru44DngJYoA,5454.56,3.52,one because and I and I love the way you
ru44DngJYoA,5456.32,3.52,explained it. I'm so glad I asked it
ru44DngJYoA,5458.08,4.559,because that idea of the lyrics just
ru44DngJYoA,5459.84,4.319,being so profound. and just read it.
ru44DngJYoA,5462.639,3.921,Realize he literally read it off a piece
ru44DngJYoA,5464.159,4.321,of paper and you're listening to every
ru44DngJYoA,5466.56,3.92,"single word. I mean, you know, it's it's"
ru44DngJYoA,5468.48,3.6,"so powerful. I was going to ask you,"
ru44DngJYoA,5470.48,4.52,people can sense when something feels
ru44DngJYoA,5472.08,4.8,inauthentic. What are we sensing?
ru44DngJYoA,5475.0,4.6,"Misalignment. However, when it comes to"
ru44DngJYoA,5476.88,5.2,"communication alone, it's usually people"
ru44DngJYoA,5479.6,5.44,trying something out that they haven't
ru44DngJYoA,5482.08,4.24,really ironed out yet. And I I hope this
ru44DngJYoA,5485.04,2.4,is not nauseating and people are
ru44DngJYoA,5486.32,2.56,starting to vomit in the back of their
ru44DngJYoA,5487.44,3.759,"throats at this point, but when somebody"
ru44DngJYoA,5488.88,4.72,"first plays the saxophone, how does it"
ru44DngJYoA,5491.199,4.401,sound? J. Yeah. No. Great. Yeah. I have
ru44DngJYoA,5493.6,3.36,one of those neighbors. Yeah. It's fine.
ru44DngJYoA,5495.6,3.599,It's fine. I find it very sweet as a
ru44DngJYoA,5496.96,4.08,young kid learning how to play. Right.
ru44DngJYoA,5499.199,3.281,And do you ever sit for a moment and
ru44DngJYoA,5501.04,3.199,going that is the most inauthentic
ru44DngJYoA,5502.48,4.4,saxophone player I've ever heard in my
ru44DngJYoA,5504.239,4.881,life? No. What a fake saxophone player.
ru44DngJYoA,5506.88,3.359,No. You go that person's learning and
ru44DngJYoA,5509.12,2.72,I'm just making it communication
ru44DngJYoA,5510.239,3.121,related. Yeah. I love it. So when I have
ru44DngJYoA,5511.84,2.799,my students try out things for the first
ru44DngJYoA,5513.36,2.319,"time and they're doing things like this,"
ru44DngJYoA,5514.639,2.161,right? So they first learn volume. They
ru44DngJYoA,5515.679,2.641,"go, ""Ah, I've been speaking with a low"
ru44DngJYoA,5516.8,3.04,"volume my whole life."" So then they go,"
ru44DngJYoA,5518.32,3.6,"""Okay, I'm going to try to talk like"
ru44DngJYoA,5519.84,3.839,"this."" Okay. And I've just learned hand"
ru44DngJYoA,5521.92,3.36,"gestures, so I'm gonna I'm gonna try to"
ru44DngJYoA,5523.679,3.201,"People immediately look at that and go,"
ru44DngJYoA,5525.28,2.72,"""Inauthentic."" Yes, you're doing"
ru44DngJYoA,5526.88,3.359,something that's not authentic to you.
ru44DngJYoA,5528.0,3.679,"No, no, no, no. I'm like, ""Stop. That is"
ru44DngJYoA,5530.239,3.121,someone just starting to learn how to
ru44DngJYoA,5531.679,3.281,"play the saxophone."" And the moment you"
ru44DngJYoA,5533.36,2.879,"call them inauthentic and fake, do you"
ru44DngJYoA,5534.96,2.719,know what happens to them? They now
ru44DngJYoA,5536.239,2.881,revert to the same behaviors they've
ru44DngJYoA,5537.679,4.04,been repeating for the last 30 years of
ru44DngJYoA,5539.12,4.88,their life. M it's such an
ru44DngJYoA,5541.719,3.321,intricate moment for someone when
ru44DngJYoA,5544.0,3.76,they're choosing to play their
ru44DngJYoA,5545.04,4.96,instrument in a different way that
ru44DngJYoA,5547.76,4.479,you've got to help them move towards the
ru44DngJYoA,5550.0,4.0,"future version of them. Jay, right? And"
ru44DngJYoA,5552.239,3.44,that's where we sense that in that that
ru44DngJYoA,5554.0,2.48,"inauthentic part where we go, ""Ah, this"
ru44DngJYoA,5555.679,2.52,person I feel like they're being
ru44DngJYoA,5556.48,4.239,inauthentic. You don't know the
ru44DngJYoA,5558.199,4.201,backstory. Maybe this person is trying
ru44DngJYoA,5560.719,4.401,to be heard because their entire life
ru44DngJYoA,5562.4,4.48,they've been invisible and the way that
ru44DngJYoA,5565.12,3.68,they're trying on this new way of
ru44DngJYoA,5566.88,2.96,speaking is because they're just testing
ru44DngJYoA,5568.8,2.64,out the instrument in a different way
ru44DngJYoA,5569.84,2.64,and you just caught them on a bad day.
ru44DngJYoA,5571.44,3.36,You just caught them when they were
ru44DngJYoA,5572.48,4.32,playing poorly. And I think we need a
ru44DngJYoA,5574.8,3.52,little more of that compassion. Yeah. We
ru44DngJYoA,5576.8,2.96,need a little more of that empathy
ru44DngJYoA,5578.32,2.879,because I've I've approached that and
ru44DngJYoA,5579.76,3.439,I've made those judgments before myself
ru44DngJYoA,5581.199,4.081,too. Yeah. But I've also been through
ru44DngJYoA,5583.199,4.321,that messy middle where when I spoke
ru44DngJYoA,5585.28,3.76,again I was like a robot. I I I and and
ru44DngJYoA,5587.52,3.199,"again, I knew that people were judging"
ru44DngJYoA,5589.04,3.04,"me, but if I didn't have the courage in"
ru44DngJYoA,5590.719,2.881,"that moment to push through, then I'd"
ru44DngJYoA,5592.08,3.44,still be the same version of me from 15
ru44DngJYoA,5593.6,3.28,"years ago. So, I feel that from a"
ru44DngJYoA,5595.52,3.199,communication context when you're trying
ru44DngJYoA,5596.88,3.92,"to improve, when people sense that in"
ru44DngJYoA,5598.719,4.48,"you, it's just you learning how to play"
ru44DngJYoA,5600.8,4.0,"this saxophone. Yeah, it's okay. So, all"
ru44DngJYoA,5603.199,3.601,you got to do is this. All you got to do
ru44DngJYoA,5604.8,3.359,is this. Before you start to play with
ru44DngJYoA,5606.8,2.72,your voice and your body differently and
ru44DngJYoA,5608.159,3.841,and you start to improve the way you
ru44DngJYoA,5609.52,4.32,"communicate, prime your conversations."
ru44DngJYoA,5612.0,3.28,"Say say to your partner, say to your"
ru44DngJYoA,5613.84,4.08,"neighbor before you learn the saxophone,"
ru44DngJYoA,5615.28,4.72,"say, ""Hey, listen. I've been inspired by"
ru44DngJYoA,5617.92,3.6,listening to Vin and Jay on the podcast
ru44DngJYoA,5620.0,3.84,and I want to I want to change the way I
ru44DngJYoA,5621.52,3.52,"use my voice."" Okay? I've been quiet my"
ru44DngJYoA,5623.84,4.319,entire life. I want to give you and the
ru44DngJYoA,5625.04,5.76,kids more energy. If you see me speaking
ru44DngJYoA,5628.159,4.161,"with more volume, can you encourage me"
ru44DngJYoA,5630.8,3.68,because I want to be more. I want to
ru44DngJYoA,5632.32,3.28,"give more. Yeah. All of a sudden, if you"
ru44DngJYoA,5634.48,2.88,"give that context now, the next time"
ru44DngJYoA,5635.6,3.28,"you're like, ""Hey honey, I'm home."" And"
ru44DngJYoA,5637.36,3.44,"she was like, ""Oh, hey, it's so good to"
ru44DngJYoA,5638.88,3.52,"see you trying."" Now, with that context,"
ru44DngJYoA,5640.8,3.64,"they support you. Without the context,"
ru44DngJYoA,5642.4,4.0,"if you just immediately come home, they"
ru44DngJYoA,5644.44,3.48,"go, I know what they'll say. They go,"
ru44DngJYoA,5646.4,2.72,"""Why are you doing that with your voice?"
ru44DngJYoA,5647.92,3.12,Why are you doing that with Why are you
ru44DngJYoA,5649.12,3.36,"doing that?"" Yeah. And it's because"
ru44DngJYoA,5651.04,3.28,"something my my vocal coach used to say,"
ru44DngJYoA,5652.48,4.4,"too. She used to say this. She goes,"
ru44DngJYoA,5654.32,4.0,"""Your voice is your personality."" And I"
ru44DngJYoA,5656.88,2.72,"used to I'm like, ""What?"" And she goes,"
ru44DngJYoA,5658.32,2.96,"""No, no, no. Your voice is your"
ru44DngJYoA,5659.6,3.68,"personality, Vinn. When people"
ru44DngJYoA,5661.28,3.76,"compliment you on your personality, the"
ru44DngJYoA,5663.28,3.12,literal thing they're complimenting is
ru44DngJYoA,5665.04,3.04,"how you're playing your instrument."""
ru44DngJYoA,5666.4,3.759,Interesting. Because that's how we
ru44DngJYoA,5668.08,3.76,perceive personality. We perceive
ru44DngJYoA,5670.159,3.841,personality through the use of the
ru44DngJYoA,5671.84,3.359,instrument. Yeah. Personality comes
ru44DngJYoA,5674.0,3.28,through music. That's why you can listen
ru44DngJYoA,5675.199,4.081,to a soundtrack. I do this experiment
ru44DngJYoA,5677.28,3.12,"with my kids uh not only my kids, but my"
ru44DngJYoA,5679.28,2.879,students too. I love doing this
ru44DngJYoA,5680.4,2.96,experiment where I just play a piano
ru44DngJYoA,5682.159,3.841,track and I get them to listen to it and
ru44DngJYoA,5683.36,4.64,"I go, ""What words come to mind?"" And"
ru44DngJYoA,5686.0,4.08,"it's crazy. They'll say things like, my"
ru44DngJYoA,5688.0,5.44,"students will say things like, ""Oh, I I"
ru44DngJYoA,5690.08,6.639,hear complexity. I hear drama. I hear
